time,Steering_input,x,y,vx,vy,ax,ay,yaw,roll,pitch,yaw_rate,roll_rate,pitch_rate,slip_angle,long_slip,toe_in_r,toe_in_avg,toe_in_l,wlf,wlr,wrf,wrr,tiredef_rf,tiredef_rr,tiredef_lf,tiredef_lr,sp_tor,current_gear,engine_omega,engine_torque,tc_inp_tor,tc_out_tor,tc_out_omg,tc_sr,
+9.54000000e+00,+0.00000000e+00,+8.51306560e+01,+1.26911500e+00,+1.50823385e+01,-1.92852303e-03,-4.03059088e-01,+3.90200366e-03,+1.75212523e-02,+1.56962567e-03,+9.50869063e-03,-1.09147679e-04,+2.42872122e-04,+3.31919213e-04,-2.46657163e-03,-2.32509091e-03,-2.38989548e-03,+1.81000685e-04,+2.75189685e-03,+3.28272080e+01,+3.27584640e+01,+3.28292541e+01,+3.27554506e+01,+1.64238127e-02,+1.45054976e-02,+1.62326948e-02,+1.43149237e-02,-8.07025483e+01,+3,+1.93930510e+02,+0.00000000e+00,-5.87394377e+01,-5.87394377e+01,+2.04991907e+02,+1.05703801e+00,
+9.55000000e+00,+0.00000000e+00,+8.52814424e+01,+1.27173610e+00,+1.50783053e+01,-1.94302170e-03,-4.03329855e-01,+3.94744828e-03,+1.75201684e-02,+1.57196173e-03,+9.51197465e-03,-1.08638554e-04,+2.26609889e-04,+3.24555587e-04,-2.46676681e-03,-2.32638690e-03,-2.38891968e-03,+1.81266331e-04,+2.75145234e-03,+3.28184079e+01,+3.27496578e+01,+3.28204622e+01,+3.27466514e+01,+1.64242963e-02,+1.45055417e-02,+1.62330979e-02,+1.43148981e-02,-8.07821645e+01,+3,+1.93855381e+02,+0.00000000e+00,-5.87935887e+01,-5.87935887e+01,+2.04936957e+02,+1.05716421e+00,
+9.56000000e+00,+0.00000000e+00,+8.54321886e+01,+1.27435615e+00,+1.50742694e+01,-1.95721692e-03,-4.03588718e-01,+3.99261598e-03,+1.75190897e-02,+1.57413911e-03,+9.51518432e-03,-1.08099119e-04,+2.11127473e-04,+3.17054701e-04,-2.46691240e-03,-2.32762642e-03,-2.38794963e-03,+1.81512825e-04,+2.75097528e-03,+3.28096039e+01,+3.27408486e+01,+3.28116661e+01,+3.27378489e+01,+1.64247636e-02,+1.45055898e-02,+1.62334944e-02,+1.43148852e-02,-8.08585735e+01,+3,+1.93780864e+02,+0.00000000e+00,-5.88455667e+01,-5.88455667e+01,+2.04881985e+02,+1.05728705e+00,
+9.57000000e+00,+0.00000000e+00,+8.55828944e+01,+1.27697516e+00,+1.50702310e+01,-1.97111245e-03,-4.03838962e-01,+4.03765733e-03,+1.75180165e-02,+1.57616572e-03,+9.51831837e-03,-1.07533983e-04,+1.96446088e-04,+3.09437367e-04,-2.46701090e-03,-2.32881121e-03,-2.38698655e-03,+1.81741098e-04,+2.75046875e-03,+3.28007960e+01,+3.27320364e+01,+3.28028658e+01,+3.27290432e+01,+1.64252148e-02,+1.45056413e-02,+1.62338827e-02,+1.43148831e-02,-8.09318025e+01,+3,+1.93706938e+02,+0.00000000e+00,-5.88954349e+01,-5.88954349e+01,+2.04826990e+02,+1.05740663e+00,
+9.58000000e+00,+0.00000000e+00,+8.57335598e+01,+1.27959313e+00,+1.50661902e+01,-1.98471142e-03,-4.04076793e-01,+4.08218034e-03,+1.75169488e-02,+1.57804965e-03,+9.52137574e-03,-1.06947563e-04,+1.82578729e-04,+3.01723677e-04,-2.46706466e-03,-2.32994301e-03,-2.38603137e-03,+1.81952375e-04,+2.74993612e-03,+3.27919845e+01,+3.27232215e+01,+3.27940616e+01,+3.27202344e+01,+1.64256497e-02,+1.45056960e-02,+1.62342615e-02,+1.43148900e-02,-8.10019565e+01,+3,+1.93633585e+02,+0.00000000e+00,-5.89432553e+01,-5.89432553e+01,+2.04771974e+02,+1.05752308e+00,
+9.59000000e+00,+0.00000000e+00,+8.58841848e+01,+1.28221006e+00,+1.50621470e+01,-1.99801652e-03,-4.04306827e-01,+4.12682654e-03,+1.75158870e-02,+1.57979908e-03,+9.52435557e-03,-1.06343911e-04,+1.69530452e-04,+2.93932984e-04,-2.46707607e-03,-2.33102350e-03,-2.38508486e-03,+1.82148056e-04,+2.74938098e-03,+3.27831694e+01,+3.27144038e+01,+3.27852535e+01,+3.27114228e+01,+1.64260685e-02,+1.45057533e-02,+1.62346294e-02,+1.43149042e-02,-8.10691535e+01,+3,+1.93560784e+02,+0.00000000e+00,-5.89890884e+01,-5.89890884e+01,+2.04716936e+02,+1.05763648e+00,
+9.60000000e+00,+0.00000000e+00,+8.60347695e+01,+1.28482597e+00,+1.50581017e+01,-2.01103009e-03,-4.04525420e-01,+4.17090748e-03,+1.75148312e-02,+1.58142218e-03,+9.52725717e-03,-1.05726909e-04,+1.57299025e-04,+2.86083795e-04,-2.46704774e-03,-2.33205407e-03,-2.38414788e-03,+1.82329505e-04,+2.74880689e-03,+3.27743508e+01,+3.27055835e+01,+3.27764417e+01,+3.27026083e+01,+1.64264712e-02,+1.45058129e-02,+1.62349854e-02,+1.43149242e-02,-8.11334316e+01,+3,+1.93488516e+02,+0.00000000e+00,-5.90329936e+01,-5.90329936e+01,+2.04661879e+02,+1.05774695e+00,
+9.61000000e+00,+0.00000000e+00,+8.61853137e+01,+1.28744085e+00,+1.50540542e+01,-2.02375434e-03,-4.04734292e-01,+4.21465077e-03,+1.75137815e-02,+1.58292710e-03,+9.53008005e-03,-1.05100147e-04,+1.45875644e-04,+2.78193952e-04,-2.46698249e-03,-2.33303652e-03,-2.38322160e-03,+1.82497787e-04,+2.74821717e-03,+3.27655289e+01,+3.26967606e+01,+3.27676264e+01,+3.26937912e+01,+1.64268578e-02,+1.45058743e-02,+1.62353286e-02,+1.43149484e-02,-8.11949542e+01,+3,+1.93416765e+02,+0.00000000e+00,-5.90750290e+01,-5.90750290e+01,+2.04606801e+02,+1.05785457e+00,
+9.62000000e+00,+0.00000000e+00,+8.63358174e+01,+1.29005472e+00,+1.50500047e+01,-2.03619127e-03,-4.04935497e-01,+4.25806937e-03,+1.75127380e-02,+1.58432184e-03,+9.53282390e-03,-1.04467065e-04,+1.35245806e-04,+2.70280577e-04,-2.46688339e-03,-2.33397284e-03,-2.38230755e-03,+1.82653565e-04,+2.74761468e-03,+3.27567037e+01,+3.26879354e+01,+3.27588076e+01,+3.26849715e+01,+1.64272286e-02,+1.45059371e-02,+1.62356581e-02,+1.43149758e-02,-8.12537480e+01,+3,+1.93345511e+02,+0.00000000e+00,-5.91152514e+01,-5.91152514e+01,+2.04551704e+02,+1.05795946e+00,
+9.63000000e+00,+0.00000000e+00,+8.64862807e+01,+1.29266757e+00,+1.50459532e+01,-2.04834262e-03,-4.05125317e-01,+4.30098824e-03,+1.75117007e-02,+1.58561425e-03,+9.53548855e-03,-1.03830769e-04,+1.25390083e-04,+2.62359936e-04,-2.46675377e-03,-2.33486491e-03,-2.38140743e-03,+1.82797235e-04,+2.74700190e-03,+3.27478755e+01,+3.26791078e+01,+3.27499855e+01,+3.26761494e+01,+1.64275836e-02,+1.45060010e-02,+1.62359732e-02,+1.43150050e-02,-8.13098815e+01,+3,+1.93274739e+02,+0.00000000e+00,-5.91537170e+01,-5.91537170e+01,+2.04496589e+02,+1.05806169e+00,
+9.64000000e+00,+0.00000000e+00,+8.66367034e+01,+1.29527941e+00,+1.50418999e+01,-2.06020990e-03,-4.05308091e-01,+4.34362845e-03,+1.75106696e-02,+1.58681195e-03,+9.53807401e-03,-1.03194085e-04,+1.16284798e-04,+2.54447499e-04,-2.46659715e-03,-2.33571434e-03,-2.38052286e-03,+1.82929073e-04,+2.74638100e-03,+3.27390442e+01,+3.26702780e+01,+3.27411602e+01,+3.26673248e+01,+1.64279230e-02,+1.45060656e-02,+1.62362735e-02,+1.43150350e-02,-8.13635697e+01,+3,+1.93204431e+02,+0.00000000e+00,-5.91904805e+01,-5.91904805e+01,+2.04441456e+02,+1.05816136e+00,
+9.65000000e+00,+0.00000000e+00,+8.67870857e+01,+1.29789026e+00,+1.50378448e+01,-2.07179460e-03,-4.05480716e-01,+4.38598486e-03,+1.75096448e-02,+1.58792231e-03,+9.54058045e-03,-1.02559716e-04,+1.07902739e-04,+2.46557944e-04,-2.46641677e-03,-2.33652248e-03,-2.37965523e-03,+1.83049422e-04,+2.74575407e-03,+3.27302101e+01,+3.26614459e+01,+3.27323317e+01,+3.26584980e+01,+1.64282470e-02,+1.45061304e-02,+1.62365585e-02,+1.43150649e-02,-8.14148582e+01,+3,+1.93134571e+02,+0.00000000e+00,-5.92255955e+01,-5.92255955e+01,+2.04386305e+02,+1.05825855e+00,
+9.66000000e+00,+0.00000000e+00,+8.69374274e+01,+1.30050010e+00,+1.50337881e+01,-2.08309828e-03,-4.05648206e-01,+4.42758150e-03,+1.75086262e-02,+1.58895242e-03,+9.54300815e-03,-1.01930194e-04,+1.00213945e-04,+2.38705113e-04,-2.46621515e-03,-2.33729045e-03,-2.37880538e-03,+1.83158971e-04,+2.74512332e-03,+3.27213731e+01,+3.26526118e+01,+3.27235002e+01,+3.26496690e+01,+1.64285558e-02,+1.45061952e-02,+1.62368280e-02,+1.43150940e-02,-8.14636978e+01,+3,+1.93065144e+02,+0.00000000e+00,-5.92591143e+01,-5.92591143e+01,+2.04331138e+02,+1.05835336e+00,
+9.67000000e+00,+0.00000000e+00,+8.70877286e+01,+1.30310896e+00,+1.50297297e+01,-2.09412259e-03,-4.05805836e-01,+4.46861696e-03,+1.75076137e-02,+1.58990904e-03,+9.54535756e-03,-1.01307768e-04,+9.31862838e-05,+2.30901841e-04,-2.46599412e-03,-2.33801954e-03,-2.37797367e-03,+1.83258821e-04,+2.74449131e-03,+3.27125335e+01,+3.26437757e+01,+3.27146659e+01,+3.26408380e+01,+1.64288497e-02,+1.45062598e-02,+1.62370816e-02,+1.43151216e-02,-8.15102921e+01,+3,+1.92996135e+02,+0.00000000e+00,-5.92910877e+01,-5.92910877e+01,+2.04275955e+02,+1.05844586e+00,
+9.68000000e+00,+0.00000000e+00,+8.72379892e+01,+1.30571683e+00,+1.50256698e+01,-2.10486929e-03,-4.05954880e-01,+4.50932440e-03,+1.75066073e-02,+1.59079863e-03,+9.54762922e-03,-1.00694320e-04,+8.67855890e-05,+2.23160005e-04,-2.46575544e-03,-2.33871086e-03,-2.37716035e-03,+1.83350252e-04,+2.74386085e-03,+3.27036913e+01,+3.26349377e+01,+3.27058289e+01,+3.26320050e+01,+1.64291288e-02,+1.45063237e-02,+1.62373193e-02,+1.43151470e-02,-8.15546939e+01,+3,+1.92927529e+02,+0.00000000e+00,-5.93215654e+01,-5.93215654e+01,+2.04220757e+02,+1.05853614e+00,
+9.69000000e+00,+0.00000000e+00,+8.73882093e+01,+1.30832371e+00,+1.50216085e+01,-2.11534045e-03,-4.06098140e-01,+4.54892095e-03,+1.75056068e-02,+1.59162726e-03,+9.54982381e-03,-1.00091583e-04,+8.09760851e-05,+2.15490657e-04,-2.46550105e-03,-2.33936556e-03,-2.37636564e-03,+1.83434544e-04,+2.74323473e-03,+3.26948465e+01,+3.26260978e+01,+3.26969893e+01,+3.26231700e+01,+1.64293934e-02,+1.45063867e-02,+1.62375411e-02,+1.43151699e-02,-8.15969213e+01,+3,+1.92859313e+02,+0.00000000e+00,-5.93505953e+01,-5.93505953e+01,+2.04165543e+02,+1.05862427e+00,
+9.70000000e+00,+0.00000000e+00,+8.75383887e+01,+1.31092962e+00,+1.50175458e+01,-2.12553841e-03,-4.06234022e-01,+4.58837283e-03,+1.75046122e-02,+1.59240067e-03,+9.55194211e-03,-9.95010936e-05,+7.57208736e-05,+2.07904024e-04,-2.46523300e-03,-2.33998488e-03,-2.37558982e-03,+1.83512873e-04,+2.74261557e-03,+3.26859995e+01,+3.26172563e+01,+3.26881472e+01,+3.26143333e+01,+1.64296437e-02,+1.45064485e-02,+1.62377470e-02,+1.43151897e-02,-8.16369982e+01,+3,+1.92791472e+02,+0.00000000e+00,-5.93782243e+01,-5.93782243e+01,+2.04110316e+02,+1.05871032e+00,
+9.71000000e+00,+0.00000000e+00,+8.76885275e+01,+1.31353456e+00,+1.50134818e+01,-2.13546576e-03,-4.06362249e-01,+4.62711536e-03,+1.75036233e-02,+1.59312420e-03,+9.55398499e-03,-9.89240391e-05,+7.09822319e-05,+2.00409624e-04,-2.46495341e-03,-2.34057036e-03,-2.37483328e-03,+1.83586107e-04,+2.74200550e-03,+3.26771501e+01,+3.26084130e+01,+3.26793028e+01,+3.26054949e+01,+1.64298801e-02,+1.45065090e-02,+1.62379373e-02,+1.43152062e-02,-8.16751677e+01,+3,+1.92723993e+02,+0.00000000e+00,-5.94044981e+01,-5.94044981e+01,+2.04055074e+02,+1.05879437e+00,
+9.72000000e+00,+0.00000000e+00,+8.78386258e+01,+1.31613853e+00,+1.50094165e+01,-2.14512524e-03,-4.06483752e-01,+4.66522458e-03,+1.75026400e-02,+1.59380284e-03,+9.55595341e-03,-9.83613993e-05,+6.67221204e-05,+1.93016168e-04,-2.46466454e-03,-2.34112370e-03,-2.37409663e-03,+1.83654694e-04,+2.74140601e-03,+3.26682987e+01,+3.25995682e+01,+3.26704560e+01,+3.25966549e+01,+1.64301027e-02,+1.45065679e-02,+1.62381122e-02,+1.43152192e-02,-8.17113616e+01,+3,+1.92656865e+02,+0.00000000e+00,-5.94294611e+01,-5.94294611e+01,+2.03999820e+02,+1.05887648e+00,
+9.73000000e+00,+0.00000000e+00,+8.79886834e+01,+1.31874153e+00,+1.50053501e+01,-2.15451975e-03,-4.06599485e-01,+4.70241493e-03,+1.75016621e-02,+1.59444117e-03,+9.55784844e-03,-9.78139438e-05,+6.29027340e-05,+1.85731613e-04,-2.46436873e-03,-2.34164630e-03,-2.37338059e-03,+1.83718793e-04,+2.74081818e-03,+3.26594451e+01,+3.25907219e+01,+3.26616071e+01,+3.25878133e+01,+1.64303120e-02,+1.45066250e-02,+1.62382720e-02,+1.43152284e-02,-8.17457119e+01,+3,+1.92590073e+02,+0.00000000e+00,-5.94531571e+01,-5.94531571e+01,+2.03944552e+02,+1.05895674e+00,
+9.74000000e+00,+0.00000000e+00,+8.81387003e+01,+1.32134358e+00,+1.50012825e+01,-2.16365238e-03,-4.06709428e-01,+4.73878491e-03,+1.75006895e-02,+1.59504342e-03,+9.55967118e-03,-9.72823729e-05,+5.94868695e-05,+1.78563208e-04,-2.46406826e-03,-2.34213932e-03,-2.37268585e-03,+1.83778513e-04,+2.74024287e-03,+3.26505895e+01,+3.25818742e+01,+3.26527560e+01,+3.25789703e+01,+1.64305081e-02,+1.45066801e-02,+1.62384170e-02,+1.43152337e-02,-8.17782579e+01,+3,+1.92523608e+02,+0.00000000e+00,-5.94756286e+01,-5.94756286e+01,+2.03889273e+02,+1.05903519e+00,
+9.75000000e+00,+0.00000000e+00,+8.82886766e+01,+1.32394467e+00,+1.49972139e+01,-2.17252642e-03,-4.06811227e-01,+4.77447290e-03,+1.74997221e-02,+1.59561343e-03,+9.56142285e-03,-9.67674127e-05,+5.64382524e-05,+1.71517627e-04,-2.46376499e-03,-2.34260365e-03,-2.37201274e-03,+1.83834079e-04,+2.73968090e-03,+3.26417321e+01,+3.25730251e+01,+3.26439029e+01,+3.25701258e+01,+1.64306914e-02,+1.45067330e-02,+1.62385475e-02,+1.43152350e-02,-8.18090628e+01,+3,+1.92457456e+02,+0.00000000e+00,-5.94969168e+01,-5.94969168e+01,+2.03833982e+02,+1.05911192e+00,
+9.76000000e+00,+0.00000000e+00,+8.84386122e+01,+1.32654481e+00,+1.49931443e+01,-2.18114543e-03,-4.06908762e-01,+4.80954401e-03,+1.74987595e-02,+1.59615469e-03,+9.56310470e-03,-9.62696457e-05,+5.37219339e-05,+1.64600978e-04,-2.46346023e-03,-2.34304023e-03,-2.37136123e-03,+1.83885924e-04,+2.73913307e-03,+3.26328728e+01,+3.25641748e+01,+3.26350479e+01,+3.25612800e+01,+1.64308622e-02,+1.45067836e-02,+1.62386642e-02,+1.43152325e-02,-8.18382405e+01,+3,+1.92391607e+02,+0.00000000e+00,-5.95170618e+01,-5.95170618e+01,+2.03778680e+02,+1.05918696e+00,
+9.77000000e+00,+0.00000000e+00,+8.85885072e+01,+1.32914401e+00,+1.49890738e+01,-2.18951317e-03,-4.07001985e-01,+4.84382362e-03,+1.74978018e-02,+1.59667037e-03,+9.56471805e-03,-9.57894400e-05,+5.13045328e-05,+1.57818695e-04,-2.46315499e-03,-2.34345016e-03,-2.37073098e-03,+1.83934700e-04,+2.73860038e-03,+3.26240119e+01,+3.25553232e+01,+3.26261911e+01,+3.25524330e+01,+1.64310208e-02,+1.45068318e-02,+1.62387673e-02,+1.43152260e-02,-8.18657756e+01,+3,+1.92326051e+02,+0.00000000e+00,-5.95361027e+01,-5.95361027e+01,+2.03723367e+02,+1.05926040e+00,
+9.78000000e+00,+0.00000000e+00,+8.87383614e+01,+1.33174226e+00,+1.49850024e+01,-2.19763353e-03,-4.07087173e-01,+4.87711702e-03,+1.74968487e-02,+1.59716328e-03,+9.56626426e-03,-9.53269296e-05,+4.91540232e-05,+1.51175405e-04,-2.46285027e-03,-2.34383432e-03,-2.37012157e-03,+1.83981213e-04,+2.73808399e-03,+3.26151493e+01,+3.25464705e+01,+3.26173325e+01,+3.25435847e+01,+1.64311676e-02,+1.45068775e-02,+1.62388574e-02,+1.43152158e-02,-8.18917505e+01,+3,+1.92260776e+02,+0.00000000e+00,-5.95540773e+01,-5.95540773e+01,+2.03668045e+02,+1.05933229e+00,
+9.79000000e+00,+0.00000000e+00,+8.88881750e+01,+1.33433957e+00,+1.49809301e+01,-2.20551067e-03,-4.07170236e-01,+4.90967569e-03,+1.74959000e-02,+1.59763594e-03,+9.56774475e-03,-9.48820886e-05,+4.72396849e-05,+1.44675134e-04,-2.46254716e-03,-2.34419346e-03,-2.36953258e-03,+1.84026226e-04,+2.73758503e-03,+3.26062852e+01,+3.25376167e+01,+3.26084723e+01,+3.25347354e+01,+1.64313029e-02,+1.45069206e-02,+1.62389350e-02,+1.43152020e-02,-8.19162429e+01,+3,+1.92195773e+02,+0.00000000e+00,-5.95710220e+01,-5.95710220e+01,+2.03612713e+02,+1.05940267e+00,
+9.80000000e+00,+0.00000000e+00,+8.90379479e+01,+1.33693594e+00,+1.49768571e+01,-2.21314901e-03,-4.07245506e-01,+4.94121072e-03,+1.74949555e-02,+1.59809056e-03,+9.56916096e-03,-9.44547669e-05,+4.55322239e-05,+1.38321292e-04,-2.46224694e-03,-2.34452847e-03,-2.36896393e-03,+1.84070225e-04,+2.73710438e-03,+3.25974197e+01,+3.25287620e+01,+3.25996106e+01,+3.25258850e+01,+1.64314272e-02,+1.45069611e-02,+1.62390007e-02,+1.43151846e-02,-8.19393130e+01,+3,+1.92131032e+02,+0.00000000e+00,-5.95869722e+01,-5.95869722e+01,+2.03557372e+02,+1.05947161e+00,
+9.81000000e+00,+0.00000000e+00,+8.91876801e+01,+1.33953138e+00,+1.49727834e+01,-2.22055315e-03,-4.07317386e-01,+4.97219945e-03,+1.74940152e-02,+1.59852907e-03,+9.57051437e-03,-9.40446917e-05,+4.40039826e-05,+1.32116905e-04,-2.46195106e-03,-2.34484061e-03,-2.36841597e-03,+1.84113266e-04,+2.73664250e-03,+3.25885528e+01,+3.25199063e+01,+3.25907475e+01,+3.25170337e+01,+1.64315406e-02,+1.45069989e-02,+1.62390551e-02,+1.43151639e-02,-8.19608782e+01,+3,+1.92066544e+02,+0.00000000e+00,-5.96019623e+01,-5.96019623e+01,+2.03502023e+02,+1.05953916e+00,
+9.82000000e+00,+0.00000000e+00,+8.93373715e+01,+1.34212589e+00,+1.49687089e+01,-2.22772774e-03,-4.07383579e-01,+5.00201278e-03,+1.74930788e-02,+1.59895312e-03,+9.57180650e-03,-9.36514983e-05,+4.26291209e-05,+1.26064417e-04,-2.46166121e-03,-2.34513111e-03,-2.36788925e-03,+1.84155089e-04,+2.73619943e-03,+3.25796847e+01,+3.25110498e+01,+3.25818829e+01,+3.25081815e+01,+1.64316437e-02,+1.45070339e-02,+1.62390987e-02,+1.43151401e-02,-8.19811724e+01,+3,+1.92002300e+02,+0.00000000e+00,-5.96160260e+01,-5.96160260e+01,+2.03446666e+02,+1.05960537e+00,
+9.83000000e+00,+0.00000000e+00,+8.94870222e+01,+1.34471948e+00,+1.49646338e+01,-2.23467737e-03,-4.07445933e-01,+5.03134814e-03,+1.74921461e-02,+1.59936413e-03,+9.57303887e-03,-9.32747286e-05,+4.13837072e-05,+1.20165817e-04,-2.46137924e-03,-2.34540090e-03,-2.36738436e-03,+1.84195267e-04,+2.73577490e-03,+3.25708153e+01,+3.25021925e+01,+3.25730171e+01,+3.24993284e+01,+1.64317367e-02,+1.45070662e-02,+1.62391321e-02,+1.43151134e-02,-8.20001568e+01,+3,+1.91938291e+02,+0.00000000e+00,-5.96291959e+01,-5.96291959e+01,+2.03391301e+02,+1.05967028e+00,
+9.84000000e+00,+0.00000000e+00,+8.96366322e+01,+1.34731214e+00,+1.49605582e+01,-2.24140667e-03,-4.07504058e-01,+5.05964506e-03,+1.74912170e-02,+1.59976327e-03,+9.57421302e-03,-9.29138285e-05,+4.02456954e-05,+1.14422664e-04,-2.46110689e-03,-2.34565070e-03,-2.36690175e-03,+1.84233389e-04,+2.73536852e-03,+3.25619448e+01,+3.24933345e+01,+3.25641499e+01,+3.24904745e+01,+1.64318201e-02,+1.45070958e-02,+1.62391560e-02,+1.43150840e-02,-8.20179611e+01,+3,+1.91874509e+02,+0.00000000e+00,-5.96415037e+01,-5.96415037e+01,+2.03335929e+02,+1.05973395e+00,
+9.85000000e+00,+0.00000000e+00,+8.97862015e+01,+1.34990388e+00,+1.49564819e+01,-2.24792038e-03,-4.07558704e-01,+5.08753586e-03,+1.74902913e-02,+1.60015152e-03,+9.57533053e-03,-9.25683958e-05,+3.91951743e-05,+1.08836123e-04,-2.46084515e-03,-2.34588105e-03,-2.36644138e-03,+1.84269323e-04,+2.73498003e-03,+3.25530733e+01,+3.24844758e+01,+3.25552816e+01,+3.24816198e+01,+1.64318942e-02,+1.45071226e-02,+1.62391709e-02,+1.43150521e-02,-8.20344776e+01,+3,+1.91810945e+02,+0.00000000e+00,-5.96529803e+01,-5.96529803e+01,+2.03280551e+02,+1.05979642e+00,
+9.86000000e+00,+0.00000000e+00,+8.99357300e+01,+1.35249471e+00,+1.49524052e+01,-2.25422331e-03,-4.07608750e-01,+5.11410671e-03,+1.74893690e-02,+1.60052966e-03,+9.57639295e-03,-9.22379213e-05,+3.82143978e-05,+1.03406816e-04,-2.46059434e-03,-2.34609246e-03,-2.36600278e-03,+1.84303361e-04,+2.73460951e-03,+3.25442008e+01,+3.24756165e+01,+3.25464122e+01,+3.24727645e+01,+1.64319595e-02,+1.45071468e-02,+1.62391774e-02,+1.43150180e-02,-8.20498767e+01,+3,+1.91747593e+02,+0.00000000e+00,-5.96636550e+01,-5.96636550e+01,+2.03225167e+02,+1.05985774e+00,
+9.87000000e+00,+0.00000000e+00,+9.00852177e+01,+1.35508462e+00,+1.49483279e+01,-2.26032031e-03,-4.07654595e-01,+5.14013354e-03,+1.74884498e-02,+1.60089830e-03,+9.57740187e-03,-9.19217362e-05,+3.72873815e-05,+9.81348340e-05,-2.46035450e-03,-2.34628541e-03,-2.36558528e-03,+1.84336059e-04,+2.73425739e-03,+3.25353274e+01,+3.24667566e+01,+3.25375419e+01,+3.24639086e+01,+1.64320163e-02,+1.45071683e-02,+1.62391761e-02,+1.43149821e-02,-8.20641691e+01,+3,+1.91684443e+02,+0.00000000e+00,-5.96735566e+01,-5.96735566e+01,+2.03169778e+02,+1.05991794e+00,
+9.88000000e+00,+0.00000000e+00,+9.02346648e+01,+1.35767361e+00,+1.49442503e+01,-2.26621639e-03,-4.07697112e-01,+5.16532977e-03,+1.74875336e-02,+1.60125791e-03,+9.57835885e-03,-9.16192056e-05,+3.63997395e-05,+9.30198511e-05,-2.46012583e-03,-2.34646041e-03,-2.36518821e-03,+1.84368017e-04,+2.73392424e-03,+3.25264532e+01,+3.24578963e+01,+3.25286706e+01,+3.24550521e+01,+1.64320650e-02,+1.45071874e-02,+1.62391675e-02,+1.43149445e-02,-8.20773821e+01,+3,+1.91621490e+02,+0.00000000e+00,-5.96827125e+01,-5.96827125e+01,+2.03114383e+02,+1.05997707e+00,
+9.89000000e+00,+0.00000000e+00,+9.03840710e+01,+1.36026170e+00,+1.49401722e+01,-2.27191666e-03,-4.07737165e-01,+5.18993764e-03,+1.74866203e-02,+1.60160882e-03,+9.57926547e-03,-9.13297037e-05,+3.55385944e-05,+8.80611921e-05,-2.45990867e-03,-2.34661798e-03,-2.36481099e-03,+1.84399784e-04,+2.73361056e-03,+3.25175782e+01,+3.24490356e+01,+3.25197985e+01,+3.24461951e+01,+1.64321060e-02,+1.45072039e-02,+1.62391521e-02,+1.43149055e-02,-8.20895197e+01,+3,+1.91558725e+02,+0.00000000e+00,-5.96911490e+01,-5.96911490e+01,+2.03058984e+02,+1.06003517e+00,
+9.90000000e+00,+0.00000000e+00,+9.05334365e+01,+1.36284888e+00,+1.49360938e+01,-2.27742637e-03,-4.07772190e-01,+5.21327575e-03,+1.74857097e-02,+1.60195122e-03,+9.58012327e-03,-9.10525249e-05,+3.46924680e-05,+8.32579212e-05,-2.45970346e-03,-2.34675900e-03,-2.36445314e-03,+1.84431697e-04,+2.73331653e-03,+3.25087026e+01,+3.24401744e+01,+3.25109256e+01,+3.24373377e+01,+1.64321396e-02,+1.45072181e-02,+1.62391307e-02,+1.43148655e-02,-8.21006205e+01,+3,+1.91496144e+02,+0.00000000e+00,-5.96988918e+01,-5.96988918e+01,+2.03003580e+02,+1.06009227e+00,
+9.91000000e+00,+0.00000000e+00,+9.06827612e+01,+1.36543516e+00,+1.49320150e+01,-2.28275065e-03,-4.07804982e-01,+5.23649754e-03,+1.74848018e-02,+1.60228522e-03,+9.58093382e-03,-9.07868798e-05,+3.38511840e-05,+7.86088256e-05,-2.45951070e-03,-2.34688445e-03,-2.36411443e-03,+1.84463706e-04,+2.73304184e-03,+3.24998264e+01,+3.24313130e+01,+3.25020520e+01,+3.24284799e+01,+1.64321664e-02,+1.45072301e-02,+1.62391037e-02,+1.43148246e-02,-8.21108129e+01,+3,+1.91433738e+02,+0.00000000e+00,-5.97059658e+01,-5.97059658e+01,+2.02948172e+02,+1.06014842e+00,
+9.92000000e+00,+0.00000000e+00,+9.08320452e+01,+1.36802053e+00,+1.49279359e+01,-2.28789462e-03,-4.07833095e-01,+5.25873606e-03,+1.74838964e-02,+1.60261082e-03,+9.58169864e-03,-9.05320119e-05,+3.30060468e-05,+7.41123742e-05,-2.45933107e-03,-2.34699535e-03,-2.36379482e-03,+1.84495454e-04,+2.73278573e-03,+3.24909496e+01,+3.24224514e+01,+3.24931778e+01,+3.24196217e+01,+1.64321865e-02,+1.45072399e-02,+1.62390717e-02,+1.43147831e-02,-8.21200651e+01,+3,+1.91371501e+02,+0.00000000e+00,-5.97123951e+01,-5.97123951e+01,+2.02892760e+02,+1.06020364e+00,
+9.93000000e+00,+0.00000000e+00,+9.09812883e+01,+1.37060500e+00,+1.49238565e+01,-2.29286328e-03,-4.07859928e-01,+5.28005454e-03,+1.74829934e-02,+1.60292794e-03,+9.58241925e-03,-9.02872430e-05,+3.21498465e-05,+6.97668143e-05,-2.45916526e-03,-2.34709224e-03,-2.36349428e-03,+1.84526508e-04,+2.73254730e-03,+3.24820723e+01,+3.24135895e+01,+3.24843029e+01,+3.24107633e+01,+1.64322003e-02,+1.45072476e-02,+1.62390351e-02,+1.43147412e-02,-8.21283762e+01,+3,+1.91309428e+02,+0.00000000e+00,-5.97182035e+01,-5.97182035e+01,+2.02837345e+02,+1.06025797e+00,
